population,minimum_age,maximum_age,gender,zipcode,geo_id
0,30,34,female,71209,8600000US71209
0,5,9,male,71659,8600000US71659
0,40,44,male,72099,8600000US72099
0,70,74,female,72149,8600000US72149
0,21,21,female,72346,8600000US72346
0,67,69,female,72379,8600000US72379
0,20,20,male,72539,8600000US72539
0,60,61,female,72553,8600000US72553
0,5,9,male,72636,8600000US72636
0,21,21,male,73571,8600000US73571
0,40,44,male,73746,8600000US73746
0,21,21,female,73758,8600000US73758
0,20,20,male,74001,8600000US74001
0,60,61,male,74535,8600000US74535
0,20,20,male,74942,8600000US74942
0,10,14,male,75390,8600000US75390
0,67,69,female,75779,8600000US75779
0,80,84,male,75934,8600000US75934
0,22,24,male,75942,8600000US75942
0,62,64,male,76127,8600000US76127
0,85,,female,76596,8600000US76596
0,67,69,female,76836,8600000US76836
0,20,20,male,76957,8600000US76957
0,80,84,male,77460,8600000US77460
0,21,21,male,78001,8600000US78001
0,21,21,male,78150,8600000US78150
0,85,,male,78235,8600000US78235
0,15,17,female,78243,8600000US78243
0,18,19,female,79053,8600000US79053
0,70,74,male,79105,8600000US79105
0,30,34,female,79240,8600000US79240
0,30,34,male,79326,8600000US79326
0,70,74,female,79754,8600000US79754
0,85,,male,80024,8600000US80024
0,60,61,male,80024,8600000US80024
0,67,69,male,80045,8600000US80045
0,22,24,female,80264,8600000US80264
0,21,21,female,80428,8600000US80428
0,20,20,female,80745,8600000US80745
0,80,84,female,80913,8600000US80913
0,22,24,female,81081,8600000US81081
0,20,20,female,81146,8600000US81146
0,80,84,female,81612,8600000US81612
0,0,4,male,82058,8600000US82058
0,62,64,female,82084,8600000US82084
0,67,69,female,82217,8600000US82217
0,21,21,male,82335,8600000US82335
0,25,29,female,82638,8600000US82638
0,21,21,female,82723,8600000US82723
0,75,79,male,82731,8600000US82731
0,70,74,female,82936,8600000US82936
0,20,20,male,83414,8600000US83414
0,0,4,male,84180,8600000US84180
0,65,66,male,84640,8600000US84640
0,20,20,male,84712,8600000US84712
0,85,,male,84734,8600000US84734
0,10,14,female,85341,8600000US85341
0,60,61,female,85535,8600000US85535
0,85,,female,85613,8600000US85613
0,15,17,female,85922,8600000US85922
0,80,84,female,86016,8600000US86016
0,0,4,male,87518,8600000US87518
0,55,59,female,88033,8600000US88033
0,21,21,male,88056,8600000US88056
0,15,17,female,88103,8600000US88103
0,0,4,female,88115,8600000US88115
0,35,39,male,88126,8600000US88126
0,20,20,male,88136,8600000US88136
0,85,,male,88255,8600000US88255
